tweet_id,text
1531001812379213826,"Estas elecciones son el resultado de la manifestación de miles de jóvenes en las calles, así que para ellos  #Elcambioesahora #PetroPresidenteEnPrimera #EleccionesColombia #PetroYFranciaSonElCambio 🌱"
1531005783592296449,"Si te identificas como Facho, salúdame a la niña. #PetroPresidenteEnPrimera https://t.co/4WzMZDMrWT"
1531021385648185346,Caracol y la Registraduría ya dizque con el 1er boletín y Fico por encima de Petro.  Que no se les note el desespero.  Malparidos.  #PetroPresidenteEnPrimera https://t.co/zcYHrpivJr
1531029540604153856,540 mil votos Petro está por encima de Rodolfo  #PetroPresidenteEnPrimera  . Boletín 8 https://t.co/7vHlBItWPt
1530815382629621761,@marioherzam El Uribismo nos quito tanto!! Que nos quito hasta el miedo!!! #PetroPresidente2022 #ElCambioEnPrimera 🤗🤗🤗
1530845245541187586,"Buenos días gente, listos para cambiar la historia de este país? Llego el día, #PetroPresidente2022"
1531025973675757570,"Mmmm no lo creo, los colombianos necesitan aprender por la mala que el comunismo no sirve y eso significa que debe ganar el hdp de Petro. Así que #PetroPresidente2022 #PetroElPatronDelMal https://t.co/dZafYNvbsv"
1531034503178858497,Petro le está sacando más de dos millones de votos al ingeniero corrupto que dice ser anti corrupto  #PetroPresidente2022
1531038070018977792,"Esto no es un partido de fútbol. Colombia se debate entre la vida y la corrupción. Conocer el mar en manos de un machista, gritón y abofeteador no es una solución es continuidad del mal! Es ahora o nunca:🇨🇴 #PetroPresidente2022 #ColombiaVota #EleccionesColombia #ColombiaElige"
1531047163689672709,@LM_Anama @petrogustavo El ego tan grande y mediocre de este país nos va a matar pero aún tengo fe en el cambio #PetroPresidente2022
1531057352266457088,Les apuesto que Rodolfo Hernández no vuelve a un debate en su vida.   #PetroPresidente2022 #SegundaVuelta
1531062151452020742,"Federico Gutiérrez acaba de anunciar su apoyo al ingeniero, eso es la prueba final que Rodolfo es el plan C del Uribismo, el CONTINUISMO seguirá vivo. Busquemos lo mejor para Colombia. #PetroPresidente2022 https://t.co/ShQkqvo3jI"
1530726516857905152,"@LUTHERKINGJR22 @FicoGutierrez @IvanDuque Jajajaja ""peor o igual d nefasto"" sea serio ombe... más nefasto o peor q duque1.0 sería duque2.0 y su centro delincuencial. Vota para botar al narcoparafascismo corrupto y traqueto d Colombia. #ElCambioEnPrimera"
1530734649915412480,Mañana 29 no podemos olvidar nuestro compromiso con nuestra patria y nuestro futuro. Votemos sabiamente #ElCambioEnPrimera
1530759581470703616,Que mañana sea el día para comenzar a escribir la nueva historia de Colombia  #ElCambioEnPrimera
1530765009478995968,"#ElCambioEnPrimera demasiada energía para dormir, ya quiero que sea hora para ir a votar, qué ansiedad"
1530789473470103552,@Bravodiegof @ISAZULETA @IvanDuque Soy una colombiana natural y a la sra @ISAZULETA mil gracoas por el video y dar gracias a los que trinaron a la @moecolombia pr que esto es de una mujer berraca. Pueda que pierda el puesto per el dia de mañana ella y todos rendremos un excelente  presidente  #ElCambioEnPrimera
1530887576298594305,"El populismo y la mentira que cada cuatro años se hace elegir, hoy caerá. No podemos elegir a los que asesinan jóvenes y niños inocentes #ElCambioEnPrimera"
1530898914907398147,"Mi ansiedad por este día ha sido tan grande que hasta mi cédula dejaba en casa, no quería errores, lo más chistoso es que mi esposo, mis papás, empezaron hacer lo mismo que nervios. #votaciones #ColombiaConPetro #ElCambioEnPrimera"
1530900664800395266,"No es perfecto, pero el sistema democrático es lo mejor que tenemos. Petro-Francia es la candidatura con mejor lectura y análisis del país. Hoy #ElCambioEnPrimera"
1530903040559136768,"No olvide llevar al puesto de votación: la cedula, tapaboca, esperanza, memoria y dignidad.  #EleccionesColombia #ElCambioEnPrimera"
1530911450482589696,@VickyDavilaH Cual democracia si las élites y las mafias nos tienen secuestrados empobrecidos y en una ignorancia total 🇨🇴está atrasada décadas esto es una locura x eso señora Ávila #ElCambioEnPrimera  Para q🇨🇴 se haga costumbre   vivir en dignidad ya no más la cultura traqueta
1530973854071398401,¡Hasta que la dignidad se vuelva costumbre! ✊🏼💜💚💙❤️💛🤍✊🏼 #ElCambioEnPrimera https://t.co/0OTPRA905u
1530978564316745733,@VickyDavilaH Tú nos has hecho mucho daño y aquí estamos. #ElCambioEnPrimera
1530991821047971842,Un pequeño dato pa que tengan moral y ánimo para salir a votar por #ElCambioEnPrimera 🗳 https://t.co/GIZVPE2uUz
1531004308140998657,"Me da mucho miedo ilusionarme y que me dé otra tusa electoral pero yo leo a Francia hablar de su gente, su territorio, su país y se me encharca el ojo de esperanza.   #ElCambioEnPrimera 🥹"
1531017555397189641,"Nunca en la vida me había sentido tan contenta por lo que pasará en este país, a partir de hoy las comunidades oprimidas y excluidas históricamente de la agenda nacional, nos tomaremos el poder para cambiar, para transformar, para nunca más acallar a otres. #ElCambioEnPrimera"
1531026010153619458,¡Que bonita se ve mi región Caribe pintanada de naranja! (Exceptuando a San Andrés)  #ElCambioEnPrimera https://t.co/vXeqwzjUJW
1531061810606051328,"Dejen de llamarle ""el viejito"" al cucho Rodolfo, eso logra generar empatía por su condición de ""anciano adorable"" al cuál se le perdona todo.  Esos pequeños detalles lo llevaron a la segunda vuelta #EleccionesColombia  #SegundaVuelta"
1530955473624735745,"@DonIzquierdo_ Obviamente te mi voto es por  el cambio, o miramos hacia un horizonte nuevo y tomamos una decisión o seguiremos gobernados por el mismo que se ha creído dueño de Colombia bajo sus títeres... vamos a las urnas a votar de manera #MiVotoEsSecretosky #YoVotoPetroPresidente"
1530958436879458304,"Ya votaron? Recuerden que para arrancar, el cambio en primera *guiño guiño* #MiVotoEsSecretosky"
1530963328192983040,"Yo creo que ser jurado de votación es una mamera. Pero, ¿Es posible que la chica con toda seguridad me pase el certificado sin mi nombre? Peor todavía, le digo eso, lo escribe y lo escribe mal 🤦🏼‍♀️ teniendo la cédula en la mano.   En fin, el cambio en primera  #MiVotoEsSecretosky"
1530997724484669441,#EleccionesColombia  #PetroPresidenteEnPrimera  #MiVotoEsSecretosky  Ivan duque tenia razón  Colombia se escribe con P Con p de PETRO con p de PACTO con p de PRIMERA Con p de PROGRESISTA
1530946818271494144,#VotoPorFicoYLara estoy convencido de que es la mejor opción para Colombia.
1530977399147479041,"La tarea hay que hacerla bien.  Los que no han salido, a votar que esperan ? #VotoPorFicoYLara"
1530987259058700288,Cumplimos con el deber #VotoPorFicoYLara Por el futuro de Colombia.
1530995953703985153,#VotoPorFicoYLara voto por la honestidad y transparencia
1531048105294147588,@AABenedetti Estan asustados… ya se puede decir que perdieron #PetroNuncaSeraPresidente
1531058027142467586,"#PetroNuncaSeraPresidente #PetroEsUnPeligro  Nosotrxs somos inteligentes y luego está la gente que en serio piensa que lxs que votamos por Petro lo hicimos pq creemos que nos va a traer a nuestros favs KAJXLDJDODKD pásenles un cerebro, xfa https://t.co/PfirKKCAjf"
1530727898717511682,Bueno mi gente se llegó la hora que este gobierno cruel mezquino indolente y todo lo que se le pueda decir pague todo el mal que nos ha hecho por eso y más #YoVotoPetroPresidente
1530792315937341440,#YoVotoPetroPresidente por los muchachos muertos por el estado en el #ParoNacional hoy es la verdadera revolución por sus vidas tiradas en las calles #VamosColombia si no el paro no tuvo sentido
1530862586287243264,#YoVotoPetroPresidente A levantarse temprano y a votar!
1530879830752894979,Como Sincelejana no desaprovechare la oportunidad de tener una primera dama de mi ciudad.   #YoVotoPetroPresidente
1530883642863542272,"Se llegó el día, que nervios,que emoción y que angustia.  #YoVotoPetroPresidente"
1530918711397339136,"Por la dignidad y los derechos de todos, por todos los que cayeron en el paro reclamando sus derechos, por los campesinos, por los indígenas, por los que no tienen oportunidades, por usted y por mi #ColombiaConPetro  🇨🇴 #YoVotoPetroPresidente  #YoVotoPetroPresidente"
1530964404082180096,"Petrista tramposos, y después sale a decir que todos es un complot. https://t.co/dBd7L2VBQv #YoVotoPetroPresidente"
1531048777582362625,"Debemos seguir luchando, ahora más que nunca se debe desenmascarar al otro de Uribe. Porque para nadie es un secreto que lo va apoyar, con la excusa de "", Favores de gratitud"" Otra razón más #YoVotoPetroPresidente  ✊🏼💛💙❤️"
1530879188114321410,"#ColombiaConPetro #UnVotoPorLaVida  Llegó la hora del cambio, por la dignidad , por la vida, ni un paso atrás,  por las víctimas a votar por @petrogustavo y @FranciaMarquezM"
1530888972423012352,El q sabe leer a uribe y como opera desde twitter sabe q ya dió la orden a sus águilas verdes de estar LISTAS XQ SU NARCODICTADURA CORRE RIESGO...NO PODRÁN !!!🇨🇴💪🏼 #ColombiaConPetro #MiVotoEsSecretosky https://t.co/DtQw8eRT6q
1530900098074517506,"#MiVotoEsSecretosky #ColombiaConPetro  🫰🇨🇴🫶👩🏿‍🤝‍👨🏻 hoy es nuestro gran día, con Dios por delante 🙏"
1530907920237576193,"@MariaFdaCabal Gabriel Boric y Andrés López Obrador son los presidentes de Latinoamérica con mayor índice de favorabilidad, #ColombiaConPetro"
1530918131899719681,"#ColombiaConPetro salí temprano a cumplir con mi responsabilidad, lleve mi lapicero y revise muy bien el garabato de forma del jurado de votación del tarjetón. En 1, para atrás ni para coger impulso. Esto jóvenes se gana entre todos y es ahora o nunca. https://t.co/bVu0P0yURh"
1530928050841563137,#ColombiaConPetro toda mi familia y yo te apoyamos! El cambio es en primera
1530932405015654400,@Jokeraton Con fuerza lograremos el cambio. 💪🏼💪🏼💪🏼 Listo mi grano de arena el cual se suma a #ColombiaConPetro https://t.co/2lx2hoA107
1530939753490702336,Aqui no Brasil todos na torcida por Petro 🇧🇷🇨🇴 #ColombiaConPetro https://t.co/o2bfYJqDEO
1530943221026652161,"Definitiva/, quien no esté con el #CambioEnPrimera no ama a #ColombiaConPetro. Es, X 1a. vez, q tnemos  fórmula presidencial y vicepresidencial digna de ser elegida. Veo a los que siguen a los otros con tanta rabia y no los entiendo, si nuestros candidatos apenas van a subir..."
1530957593765617664,Hoy estoy más ilusionada que NUNCA . Será que hoy 29 de mayo los colombianos despertamos?   Yo soy Minoska Luna y quiero que Gustavo Petro sea mi presidente 💪🏻 #PetroPresidenteEnPrimera #EleccionesColombia #ColombiaConPetro #ElCambioEnPrimera https://t.co/nP9UtwFSa2
1530963602198380545,"No vayan con la camiseta de la selección colombia a Votar, vayan con la de Millos, como yo. SML #ElCambioEnPrimera #ColombiaConPetro"
1530963069907656707,"Hoy en nuestro país por fin cesa la horrible noche del uribismo, hoy #ColombiaConPetro por la vida, por todxs."
1530966595329216513,Vivo en el exterior pero hoy se celebra porque #ColombiaConPetro https://t.co/zUgu0MRNNH
1530972679150350336,"Por primera vez las barras de fútbol de Colombia se unieron para unas elecciones y le dieron el apoyo a @petrogustavo y @FranciaMarquezM. Acá lo explican de la Guardia Albi-Roja Sur del club Santa Fe, @lgars_Oficial, en Ciudad Bolívar.  #ColombiaConPetro https://t.co/nPF2uqPBWK"
1530986473582903302,@AcxelAnton Se va a caer el uribismo. La racista de Marbelle me bloqueó por decirle la verdad. Uribestias tiran la piedra y esconden la mano. #PetroPresidenteEnPrimera #EleccionesColombia #ColombiaConPetro #PetroPresidente https://t.co/eKx28pHQAF
1531012593476898818,"Estamos informando los resultados, somos el medio de la gente, voz para todos. #ColombiaConPetro #MiVotoEsSecretosky https://t.co/QsJbtxVuox"
1531048692194676736,"@Margaritarosadf Mi querida@margaritarosadf Colombia se merece la miseria que vivimos. Cómo carajos no ven más allá, no leen, no investigan y tragan cada cuento que escuchan. realmente decepcionada de este resultado. Por qué no darle la oportunidad a un cambio y probar 4 años a #ColombiaConPetro"
1530738699817844738,"De todos depende que mañana sea un día magniFICO para nuestro país, cambios SI, pero con todos y para todos!!! #VoyConFederico #FicoPresidente2022 https://t.co/EThzbCpp0G"
1530775446178222083,@DonIzquierdo_ @petrogustavo Se destapó el influencer pago de la izquierda mucho tiempo trinando tanto usted como @FisicoImpuro a favor de la izquierda y el neosocialismo convenciendo borregos y queriendo condenarnos a la miseria  Por ganarse unos pésitos   Se van a 🔥 #VoyConFederico
1530795981234704384,@FicoGutierrez  y  @Rodrigo_LaraS #VoyConFederico  Hoy 29 de mayo 🗳️📝todos a votar por el desarrollo y respeto por las libertades #FicoElGanador
1530886598619021314,Mi familia pone 45 Votos por #VoyConFederico
1530887941500854277,"#VoyConFederico unico argumento de sus opositores ,duque 2 o wue es de uribe, muy pobres los argumentos, no esta señalado por la justicia el resto si"
1530889207782178817,Por que Colombia lo necesita #VoyConFederico
1530895826553163776,Colombia clama por la democracia #VoyConFederico no al comunismo
1530902685653905415,Nunca pierdas tu voto por quien le hizo y le quiere hacer daño a tu país. #VoyConFederico https://t.co/MZvTKT0lbT
1530918034608644096,Mi voto  #VoyConFederico  no quiero que mi Colombia se la robe los corruptos. https://t.co/wXnnA5KtsA https://t.co/eO9Up1EZCb
1530927306373582849,"#VoyConFederico esta imagen dice todo @FicoGutierrez un hombre sencillo, sin prontuario, sin imputaciones, sin aliados terroristas y un hombre de fe es lo que este país necesita hoy elegimos ENTRE EL BIEN Y EL MAL #FicoPresidente https://t.co/M3tP4VudUa"
1530948654315491329,"#VoyConFederico no votamos por corruptos, ni por investigados VOTAMOS POR LA TRANSPARENCIA Y LA LIBERTAD por eso #FicoPresidenteEnPrimeraVuelta https://t.co/F7ME00wtmj"
1530968309264441347,"Este señor de gorra roja en el colegio marymount se le acabo de caer esa carpeta llena con tarjetones ya marcados por Petro, tenia escarapela de alguna entidad y los estaba echando en las urnas, paso a las 10:35 am #VoyConFederico https://t.co/txpAWuTSAx"
1530999994504908800,@AlejandroChar @FicoGutierrez Soy uno entre millones que votarán por Fico Gutiérrez   #VoyConFederico claro lo tenemos... toda mi familia unida entorno a un solo objetivo... preservar la democracia #FicoPresidenteEnPrimeraVuelta si la registraduría NO mete su mano negra
1530870364577972226,"¡ELECCIONES DE COLOMBIA!  @correodelalba realizará una cobertura especial de la contienda electoral más ansiada para este país, por el cambio político que se espera ocurra si gana la dupla de Gustavo Petro y Francia Márquez del  Pacto Histórico. #ColombiaVota #ColombiaDecide https://t.co/uKE4EOXYfL"
1530896427932700672,"Vamossss por el cambio de época, vamos por el cambio en primera y arranquemos este país de la miseria, corrupción y violencia. ✊💛💙❤️🧡💙💜🤎🖤🤍. #VotaPetroYFrancia #ColombiaDecide #ColombiaConPetro"
1530905243067854849,"Le llegó la hora a la mujer de mi país, a la que se levanta a pulso. Hoy las minorías seremos MAYORÍA   ¡Hoy voy EL CAMBIO EN PRIMERA 💛💙❤! #MiVotoEsSecretosky #MiVotoEsPetroYFrancia #ElCambioEnPrimera #ColombiaDecide https://t.co/WV7rAW5YMj"
1530913094846791680,COLOMBIA NO SENTÍA TANTA PRESIÓN DESDE EL REGRESO DE BETTY A ECOMODA. #ColombiaDecide  #EleccionesColombia
1530933769791848448,Continua en calma el proceso electoral en Colombia.   #ColombiaDecide https://t.co/1tLZqK0ilH
1530958970424332292,"Siendo las 12:03 m, el 36,5% de la mesa en que soy jurado ya votó 🗳! Aún hay tiempo! #vivalademocracia #EleccionesColombia #ColombiaDecide"
1530967835752685569,"Hoy es el día de elegir vivir sabroso, de elegir la vida y la dignidad de un pueblo.  Como colombiano me doy la oportunidad de vivir en un mejor país  Hasta Harry Potter lo sabe. #FranciaMarquez #PetroPresidente #ColombiaDecide #CambioEnPrimera #FranciaVicepresidenta https://t.co/L4d0vjXwY2"
1530971690297184256,"Acabo de ejercer mi derecho al voto (todavía con síntomas de COVID). La enfermedad no es un impedimento; es transitoria. Lo que decidamos en las urnas hoy, determinará nuestra suerte los próximos 4 años.   #ColombiaDecide"
1530977273289101313,"La Campaña de #Petro se ha basado en la esperanza, en la ternura, en construir una #Colombia más humana, una Colombia donde se pueda vivir en paz, con su compañera de fórmula #FranciaMarquez buscan tomar el Poder. #PetroPresidente2022  #PetroEsElCambio  #ColombiaDecide https://t.co/DFTCuioRJV"
1530982143622512640,"#ColombiaDecide los bost de Twiter no votan....y menos si no están ni siquiera en territorio colombiano!!  El que entendió, entendió...."
1530982738454532097,"🇨🇴 Colombia pone a prueba en las urnas su voluntad de cambio.  El candidato Gustavo Petro, parte como favorito con la incógnita de quién lo acompañará a la segunda vuelta. #EleccionesColombia #ColombiaDecide   @petrogustavo @FranciaMarquezM   https://t.co/RaD63DKE3s"
1531022039284338688,4:17 y caída la página de la registraduria #ColombiaDecide https://t.co/VrxgBd3wZx
1531023705794650114,"2% de votos escrutados en Colombia, cómo se esperaba Federico Gutiérrez y Gustavo Petro estarían pasando a segunda vuelta. Si las encuestas no fallan, Petro debería ganar esta primera vuelta. #ColombiaDecide https://t.co/jrxhwpCSik"
1531027597123010560,Sorprendente lo del viejito Rodolfo Hernandez #ColombiaDecide
1531029026134970369,"Bueno que gane Petro o que salgan las declaraciones del Tindero, lo que primero suceda. #ColombiaDecide    https://t.co/iogoyzP3DC"
1531032292029829121,"Me llega que el balotaje entre Petro y Hernández es lo mejor que puede pasar. Si Rodolfo pasa, Petro no es presidente; si Fico pasa, lo es. #ColombiaDecide"
1531030918680436740,"@ingrodolfohdez va a dar la segunda sorpresa, si ven que el Electorado es variante, vamos con calma pero sin prisa #ColombiaDecide"
1531036366188036096,No va a los debates y saca 5 millones de votos?   No lo se rick.  #ColombiaDecide
1531036309028065281,Que chistoso que los simpatizantes de petro ahora digan que era mejor candidato Fajardo que Rodolfo. Será que ahora si se me preocuparon? #ColombiaDecide
1531037378076413953,Quisiera ser en la vida RH no hacer nada y aún así que me vaya bien 😐 #EleccionesColombia #ColombiaDecide #VoyConPetro https://t.co/lsvKe2vsBD
1531046564629725186,Cagaos y con el agua lejos con estos resultados de las presidenciales. #ColombiaDecide
1531047224771334146,El Registrador es el gran ganador de la jornada. 😳 #ColombiaDecide
1531053297678921729,"ELECCIONES 🇨🇴#COLOMBIA : 99,68% de las mesas escrutadas.   40,34% - Gustavo Petro 28,18% - Rodolfo Hernández 23,87% - Federico Gutiérrez  #RochexRB27 #ColombiaDecide https://t.co/1NqcLk4opv"
1530907469031014406,"#HoyGana la democracia. Voten a conciencia, por convicción, no para que no gane tal. Voten por el que les guste, con el que se sientan cómodos, les de confianza para manejar el país. Vamos todos a las urnas hoy. #EleccionesPresidenciales   #EleccionesColombia https://t.co/MTwcWzwpC9"
1530941811103084544,"Vanessa, el foto es secreto 😶#HoyGana"
1531020510817042434,"@WRadioColombia  #HoyGana Hoy, gana Petro.Hoy, gana el pueblo, hoy, gana Colombia💚🇨🇴"
1531024748968390659,"#HoyGana | Boletín #3   @FicoGutierrez se mantiene en la delantera con el 38,07%, seguido de @petrogustavo con 36,90% y cierra @ingrodolfohdez  con 15,34%   Sigue el minuto a minuto de los resultados de las elecciones aquí  &gt;&gt; https://t.co/zcB6IM85uK https://t.co/hN3Su1g3AX"
1530706489387671552,Votando el CAMBIO será real! Mañana todos a las urnas! #PetroYFranciaSonElCambio https://t.co/brwva4ntMT
1530854901953269760,Se puede no estar de acuerdo con todas sus propuestas PERO Si significa que es el MEJOR en esta contienda @petrogustavo y @FranciaMarquezM serán hoy quienes cambian la historia de #Colombia #PetroPresidenteEnPrimera #PetroYFranciaSonElCambio #PetroPresidente2022 @petropresidente
1530974780131885056,"En mi mesa en Montpellier votaron 335 personas, 255 votos fueron por Petro. Ojalá sea así en todas partes!! #ElCambioEnPrimera #PetroYFranciaSonElCambio"
1530986063501598720,El cambio se hace en las urnas ...dejando de botar y aprendiendo a Votar 💜💙✊💚💛 Vamos por el camino #PetroPresidenteEnPrimera #PetroPresidente2022 #PetroYFranciaSonElCambio https://t.co/xdEgGGNXrv
1531057023328129024,"Así es, debemos unirnos para salvar nuestro amado país 💪💪 #PetroNuncaSeraPresidente https://t.co/B3qtpvtWJB"
1531058518329106432,#PetroNuncaSeraPresidente con RH la mayoría de colombianos pensionaremos a Petro
1531063110232072193,¿Es necesario un debate? En #SegundaVuelta ya es morbo. La gente no es boba y la debe tener clara a estás alturas.
1531063704611168256,"#SegundaVuelta al menos que el ingeniero les de los tiquetes para ir a conocer el mar, ¿O los va ha envíar por tierra?"
1531069107830931456,El petrismo  trina como si vinieran de un funeral #SegundaVuelta
1531097281776308226,Espero que los que  apoyaron a @sergio_fajardo  se acuerden de este video para la #segundavuelta https://t.co/9yjZxMkVD6
1531115995393400832,"#Barranquilla  debe salir masivamente a votar este 19 de junio para la #SegundaVuelta , la capital del caribe debe liderar el cambio, no podemos seguir con una votación tan baja. https://t.co/5LmivvxGkg"
1531246889672253442,"Hace unos días atrás, escuchaba una conversación política en un bus de María Modelo. Uno de ellos dijo: ""Yo no voy a votar por @petrogustavo porque él es muy inteligente para ser gobernante de Colombia"" 🤦   #EleccionesColombia #SegundaVuelta #CambioPorLaVida 🇨🇴"
1531261327871713281,Estos uribistas hasta ahogaos son cínicos descarados😂😂🤣🤣🤡🤡 #LaPrimeraVueltaFue para derrotar al uribismo. https://t.co/KS7XkSux11
1531311219361075200,#LaPrimeraVueltaFue E14 como siempre nos ven la cara de mariks  Mejor preparemosnos para los campos de concentración. Adolf dice que no necesita el congreso si gana la presidencia  y el primer día de mandato decreta estado de conmoción.
1531318940604973061,"Tenaz el mensaje de la votación en Antioquia, según un mapa morado que anda rotando por ahí.   #NoTodoResultadoFueElecciónPresidencial.    #EleccionesColombia.   #LaPrimeraVueltaFue"
1531067513102127105,"Si se llegan a endosar esos votos, que no es tan fácil como parece, podría pasar los mismos que acá, que sea electo como presidente el que quedó segundo en la primera vuelta   #Elecciones2022 https://t.co/JZ8yVq8Jox"
1531090335547412484,"🗳️ #Elecciones2022 | Ante más de 15 mil asistentes, en el Auditorio Guelaguetza, Alejandro Avilés, el candidato común del PRI y PRD, cerró su campaña proselitista para la gubernatura de #Oaxaca.  📲 Los detalles 👉 https://t.co/bR2wEg0RrN https://t.co/lbMpIJqnOh"
1531124442402807810,@FicoGutierrez porfavor vente al lado de @petrogustavo porfa no queremos que una persona machista gobierne Colombia o por lo menos no estés con Rodolfo porfa te lo pido. @ingrodolfohdez Es una persona que no es grata para ser un presidente. #apoyocolombia #Elecciones2022 #Fico
1531279469641613313,"#Elecciones2022| En medio de la jornada electoral en Cali, tres personas reportadas como desaparecidas en el 2019 y 2021, ejercieron su derecho al voto en diferentes zonas de la ciudad. Una de ellas no aparecía desde el Paro Nacional del año pasado. https://t.co/ud7wNkPqPk"
1531344234086903809,"Si los colombianos fueran inteligentes, se darían cuenta de que la única opción correcta en estas #Elecciones2022  es el voto en blanco. Pero no. https://t.co/xW6QGksSFQ"
1531345693465620482,Los organismos estatales electorales de 6 estados y el INE están listos para recibir a la ciudadanía en las votaciones del 5 de junio. Hay más de 11 millones 700 mil personas en las listas nominales. #OPLE #YoDefiendoALosOples #Elecciones2022 #Democracia
1531358518665695232,"#ELECCIONES2022 #DURANGO | Grandes  cierres  de campaña en Durango y Gómez Palacio la candidata  @MarinaVitela_    demostró músculo político, además de recibir el respaldo de  familias que la han acompañado en todo momento en esta jornada. https://t.co/QQTHpDSFBg"
1531360088501493771,"Recordemos al gran jurista Colombiano Carlos Gaviria Diaz, un verdadero exponente de ideas liberales y defensor de la democracia, candidato a la presidencia en 2006, cuanta falta hace un  en la actualidad donde el agravio y el ataque infundado reina.  #Elecciones2022 🇨🇴 https://t.co/po7nzmlI8u"
1531397216421699585,"#Elecciones2022  🗳  El próximo 05 de junio, se #renovarán un total 436 cargos locales en seis estados de la República Mexicana.  Hoy, te invitamos a conocer a los candidatos y todo lo relativo a las #eleccioneslocales en el estado de #Tamaulipas.📝⬇️ 🧐 https://t.co/vn0f6dpP1W"
1531440408227631104,"A trabajar el doble por está causa, los jóvenes del @PartidoVerdeCoL en Cauca, Casanare, Caquetá, Tolima, Meta, Risaralda y Sucre nos vamos con el #PactoHistorico @petrogustavo y @FranciaMarquezM  en #SegundaVuelta https://t.co/GH7ovyaS3n"
1531738685368066048,"Sinceramente tildar a @ingrodolfohdez de machista y misogino es una obviedad y no es más que una estrategia para ganar en #SegundaVuelta, ya que el machismo es transversal a cualquier orientación política. El machismo esta en izquierda, derecha y centro."
1531601174557872130,"#MiCandidatoEs Gustavo Petróleo Urrego, no es posible elegir a un viejito retrógrada, mal hablado, agresivo. A pasar mas vergüenzas que Nicolás Maduro"
1531609057634799617,"#MiCandidatoEs ahora los empresarios salieron a decir que las propuestas populistas e inviables de Rodolfo ahora resulta que no son tan malas.  Es tremendo lo de estos tipos, son un plaga que nos tienen jodidos."
1531611865213698049,#MiCandidatoEs y será @petrogustavo para acabar con tantos años de esclavitud ideológica de terror y miedo hacia la izquierda.  La dualidad la tenemos todos
1531614798647009280,#MiCandidatoEs el que saque de por vida a Petro de la política! https://t.co/mf9FPv1CpW
1531618976664633344,"#MiCandidatoEs el que respete a las mujeres, que tenga en su cabeza  al país y que sus programas tenga como eje el medioambiente. El que aunque así no estemos de acuerdo se preste para el dialogo y no nos agarre a trancazos.  Pdta/ que respete a la U  publica."
1531617674182156289,"#MiCandidatoEs Gustavo Petro,pero éste país amarrado y egoísta, merece un presidente como Rodolfo Hernández. Será el presidente, porque los uribistas lo necesitan con sed. Él les representa y él ""le debe mucho a Uribe"" así que ganará, vergüenza ajena es lo que inspiran"
1531633159644794880,PREFIERO TRAGARME UN SAPO BIEN H...DE GRANDE que tener un hermoso comunismo y una hermosa dictadura en mi país. Así de simple. #MiCandidatoEs
1531645981124608001,#MiCandidatoEs bogota va a poner presidente de Colombia...muchos que votaron por rodolfo Hernandez ya se están retratando y van a votar por @petrogustavo
1531669121099866112,#MiCandidatoEs logicamente Petro pero la bodega uribista sigue gastando dinero en tendencias. Ese otro sr no tiene nada en la cabeza https://t.co/5LjouMfcR4
1531881241557049345,"#PetroGanoEnPrimeraVuelta #FraudeElectoral señores @Registraduria es cierto que han aparecido en el escrutinio más de UN MILLON QUINIENTOS MIL votos a favor de @petrogustavo ,por ello es que salieron los URIBISTAS a defender a Rodolfo?  @CesarPachonAgro"
1531926566246268929,Petro pasó en primera vuelta según el escrutinio. Yo sabía que tocaba esperar el escrutinio tan fácil no nos iba a dejar ganar este narcoestado colombiano. Que se destape ya está olla 🚨🚨#FraudeElectoral
1531934461465612288,En este país hasta las canas son fraudulentas #FraudeElectoral
1531952520339267584,"Dos Fraudes, recuerden muchachos q el títere de ellos Duque fue el primer Fraude, desgraciados no somos bobos #FraudeElectoral"
1531979470420197377,"¿Listos para otros 50 años de guerra en el platanal? Estamos ad portas de otro Bogotazo versión Siglo 21, especialmente fomentado por las preguntas estúpidas de Juan Pablo Calvax.  #FraudeElectoral"
1532013418865217536,@eusan54 Cuidado con el #FraudeElectoral decretado por Foro São Paulo y Puebla. Es un movimiento comunista global que está enterrando la Democracia.
1532057144849494016,@gener_usuga Cada vez más evidencias de #FraudeElectoral. Ya parece una constante el algoritmo que le QUITABA a Petro 1 de 4 votos y a Fico y Rodolfo les SUMABA 1 voto de cada 3.  Resultados Reales aprox. Petro 11.3M 51% le quitaron 2.8M Rodolfo 4.5M le sumaron 1.5M Fico 3.7M le sumaron 1.2M
1532075405951107072,Por esto estoy totalmente segura que Petro ganó en primera vuelta #FraudeElectoral https://t.co/RET0gOabcN
1532077758469156865,"ALERTAAAA INTERNACIONAL!!!!  NUEVAMENTE #FRAUDEELECTORAL en Colombia a, cargo de la @Registraduria, ya nos robaron hace 2 meses y nuevsmente quieren elegir SOLO ellos el continuismo del asqueroso furibismo. @nytimes @washingtonpost #NosRobaronLasElecciones Petro gana en primera"
1532096739410419714,#FraudeElectoral Este es un pueblo que no sabe escuchar la vos de Dios que es la vos del pueblo.
1532144469767770112,"Si hubo #FraudeElectoral en las elecciones del Congreso, que no las haya en elecciones de presidencia"
1532000618486849538,"@lcvelez #VélezPregúnteleAPetro : ➖➖➖  ¿Porqué antes no aceptaba una entrevista con La FM, y ahora sí?"
1532136202211667968,"No podía quedarme por fuera, ¡Vamos con toda! ✊ #pactosabroso https://t.co/yZFOjq8RTE"
